#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
    0.425353     1.14832      47.381     119.137      -19.77     153.019     -2929.7     6277.15    -81.4192     6246.61    -2708.34    -5146.14     -2400.8     100.408     33.1217     19.7995     24.4232     14.5997     10.4095     103.697     18.8784     4.66958
    0.444774      2.9192     49.9805     117.109     -18.769     150.104     -2957.3     6327.02     -77.298     6299.51    -2745.35    -5230.66    -2449.63     99.9741     32.9769     19.7127     24.3164     14.5355     10.3636     103.678      20.639     5.10605
    0.465082     4.52576     52.2165     114.885    -17.7988      146.97    -2983.92     6374.22    -73.2961     6349.54    -2781.26    -5312.88    -2497.27     99.4805     32.8157     19.6166     24.1976     14.4646     10.3135     103.663     22.5647     5.58351
    0.486317     5.95952     54.0331     112.492    -16.8594     143.633    -3009.83     6419.23    -69.4222     6397.21    -2816.34    -5393.28    -2543.92     98.9346     32.6372     19.5098     24.0658     14.3861     10.2571     103.651     24.6721     6.10592
    0.508521      7.2487     55.5335     109.881    -15.9498     140.046    -3034.27     6461.65    -65.6727     6442.11    -2849.86    -5470.49    -2588.93     98.3324     32.4524     19.4045     23.9296     14.3085     10.2036      103.64     26.9745     6.67652
     0.53174     8.36087     56.6258       107.2    -15.0718     136.395    -3058.77     6501.77    -62.0535     6484.54    -2883.13    -5546.94    -2632.67     97.6807     32.2244     19.2624     23.7615     14.2035     10.1266     103.633      29.495      7.3014
    0.556018     9.31437     57.2959     104.453    -14.2256     132.683    -3081.05     6537.27    -58.5656      6522.2    -2913.97    -5618.55    -2675.47      96.938     31.9795     19.1163      23.581     14.0959       10.05     103.628     32.2518      7.9849
    0.581405     10.2048     57.9027     101.562    -13.4111     128.806    -3104.51     6575.27    -55.2084     6562.18    -2945.64    -5691.32    -2717.81     96.2299     31.7463     18.9774      23.409     13.9935     9.97661     103.624     35.2714     8.73337
    0.607951     11.0237     58.4835     98.5769    -12.6285     124.735    -3125.69     6608.75    -51.9837     6597.49    -2975.25    -5759.91    -2756.93     95.4344     31.4836       18.82     23.2153     13.8774     9.89401     103.621     38.5699     9.55077
    0.635709     11.6526     58.5497     95.5171    -11.8779     120.776    -3146.23     6640.07    -48.8904      6630.5    -3003.74    -5826.03    -2796.88     94.5936     31.2061     18.6536     23.0107     13.7558     9.80696     103.617     42.1767     10.4442
    0.664735     12.0966     58.0312     92.4139    -11.1586     116.685    -3166.39     6669.27    -45.9274     6661.26    -3031.05    -5889.58     -2834.3     93.7094     30.9132     18.4778     22.7947     13.6251     9.71385     103.612     46.1184     11.4198
    0.695086     12.5109     57.5583     89.2766    -10.4695     112.567    -3185.17     6695.95    -43.0917     6689.38    -3056.97    -5950.08    -2870.04     92.7786     30.6016     18.2899     22.5649      13.488     9.61485     103.597     50.4159     12.4806
    0.726822     12.8961     57.2407     86.0519    -9.80618     108.354    -3200.98     6717.68    -40.3731     6712.41    -3080.34    -6005.26       -2903      91.774     30.2527      18.076     22.3082     13.3288      9.5002     103.536      55.067     13.6166
    0.760008     13.0457     56.2449     82.5662    -9.15476     103.833     -3210.2     6724.78    -37.7394     6720.65    -3096.65    -6046.27    -2928.83     90.5795     29.7985     17.7837     21.9728     13.1133     9.33956     103.283     59.9529     14.7686
    0.794709     12.8295     53.9728     78.4179    -8.47722     98.4925     -3199.9     6688.94    -35.0956     6685.74    -3092.55    -6046.78    -2934.61     88.8577     29.0523     17.2832     21.4225     12.7442     9.05896     102.414     64.6612     15.7632
    0.830994     12.2232     50.4504     72.7276    -7.69968     91.2442    -3134.36     6537.72     -32.214     6535.16    -3034.02    -5939.82    -2887.57     85.7668      27.633     16.3219      20.376     12.0354     8.51526     99.8705     68.0754     16.2127
