#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
    0.217722    -26.3034     31.2949     152.559    -29.6239     199.354     45.2136     258.394      0.2003     331.025    -1.04272    -2.58957   -0.932065   -0.511418     41.0636     35.0721     28.3628     24.2244     20.1386   -0.357504   0.0167557     2.28206
    0.227662    -21.8778     38.5527     152.219    -28.4634     198.381     47.7407     253.374   0.0980923     324.464   -0.965265    -2.36864   -0.845317   -0.435184     41.0545     35.0586     28.3566     24.2151     20.1299   -0.362331     0.01908     2.49144
    0.238057    -17.1779     46.9337      151.44    -27.2915     196.875     49.5897     248.107  -0.0993392     317.592   -0.869607    -2.10548   -0.743716   -0.250101     40.9774     34.9852     28.3033     24.1645     20.0877   -0.363413   0.0222966     2.72172
    0.248927    -13.6182     52.0394     150.293    -26.1793     194.921     51.2038     242.683   -0.170295     310.528   -0.767823    -1.83219   -0.640015   -0.184856     40.9377     34.9482     28.2759     24.1389     20.0663   -0.361703   0.0264197     3.09528
    0.260292    -10.7259     55.3557     148.846    -25.1147     192.611     53.0532     236.965  -0.0910324     303.104   -0.649457    -1.52899   -0.529397   -0.281883     40.9189     34.9332     28.2629     24.1285     20.0567   -0.355914   0.0326608     3.25086
    0.272177    -7.86062     58.7799     147.126    -24.0606     189.979     54.6708     230.949  -0.0289446     295.311   -0.522839    -1.21144   -0.415633   -0.363494     40.8595     34.8823     28.2219     24.0933     20.0264   -0.347679   0.0390032     3.55203
    0.284604    -5.01606      62.298      145.13    -23.0126     187.021     55.8888     224.709  -0.0796644     287.237   -0.197248   -0.462018   -0.166649   -0.309459     40.7475     34.7826     28.1445     24.0245     19.9685   -0.336641   0.0468568      3.8816
    0.297598    -2.32746     65.5841     142.866    -21.9898     183.747     55.9504     218.352   -0.148015     279.022  -0.0463766  -0.0956142  -0.0383775    -0.22627      40.613     34.6638     28.0516     23.9424     19.8999   -0.322856   0.0559735     4.24203
    0.311186  -0.0245751     67.9325     140.361    -20.9954     180.193      56.636     211.919   -0.147035     270.715   -0.122731   -0.228005  -0.0679829   -0.228746     40.4612      34.533     27.9468     23.8521     19.8243   -0.309467   0.0655991     4.63579
    0.325395     2.11877     70.0163     137.644    -20.0249     176.393     57.5008     205.344   -0.128527     262.233 -0.00432007   0.0604709   0.0332254   -0.253616     40.2822     34.3792     27.8231     23.7459     19.7354    -0.29537   0.0754626     5.06658
    0.340252     4.07759     71.7248     134.728    -19.0819     172.347     57.4108     198.565   -0.144997      253.53    0.183804    0.491521    0.176191   -0.224239     40.0783     34.2032     27.6823     23.6243      19.634   -0.268331   0.0937811     5.53911
    0.355787     5.79528     72.9197     131.644    -18.1662      168.15     57.3985     191.868   -0.163274     244.908    0.295744    0.758912    0.268565   -0.191461     39.8637     34.0164      27.534     23.4953     19.5258   -0.251661    0.107468     6.05424
    0.372032     7.35217     73.8444     128.387    -17.2812     163.736     57.2897     184.987   -0.166645     236.093    0.478596     1.17055    0.402802   -0.176321     39.6224     33.8081     27.3674     23.3521     19.4068   -0.221714    0.130823     6.61944
    0.389018     8.71119     74.3623         125    -16.4228     159.187     56.8236     178.279   -0.166827     227.471    0.576843     1.40104    0.481194   -0.166882     39.3525     33.5774      27.181     23.1917     19.2731   -0.204066    0.149049     7.23572
     0.40678     9.91384     74.6354     121.497    -15.5947     154.503     56.4886     171.511   -0.172484      218.79     0.69224     1.66345    0.567772   -0.145581     39.0689     33.3323      26.985     23.0227     19.1315   -0.182259    0.172356     7.91013
    0.425353      10.909     74.4399     117.898    -14.7962     149.721       55.64     164.754   -0.174784     210.135    0.811393     1.93029    0.654499   -0.128142     38.7655     33.0729     26.7755     22.8427     18.9826   -0.158523    0.199675     8.64848
    0.444774     11.7813     74.0619     114.227    -14.0276     144.871     54.8795      158.07   -0.174956     201.578    0.921282     2.17428    0.733118   -0.113165     38.4454     32.7972     26.5544     22.6531     18.8233   -0.135343    0.230373     9.45633
    0.465082     12.5143     73.4767     110.498    -13.2885     139.965     54.0912      151.42   -0.175959     193.082     1.04775      2.4499     0.82015  -0.0950146     38.1097     32.5097     26.3225     22.4552     18.6585   -0.108564    0.266842     10.3408
    0.486317     13.0645     72.4637     106.719    -12.5792     135.017     52.8715     144.922   -0.174641     184.765     1.12156     2.61282    0.872455  -0.0817642     37.7541     32.2054      26.077     22.2445     18.4836   -0.089652    0.302631     11.3066
    0.508521     13.5465     71.4544     102.922     -11.899     130.058     51.8711     138.547    -0.17255     176.607     1.18277     2.74699     0.91526  -0.0696822     37.3856     31.8898     25.8224     22.0264     18.3022  -0.0723837     0.34156     12.3633
     0.53174     13.8667     70.0946     99.1116    -11.2478     125.101     50.5391     132.325   -0.169343     168.637     1.21133       2.811    0.936349  -0.0600787     37.0002     31.5572     25.5562     21.7967     18.1096  -0.0603912    0.381897     13.5174
    0.556018     14.0909     68.6087     95.3117    -10.6253     120.174     49.1983     126.205   -0.166641     160.812      1.2553     2.90658    0.966319  -0.0487135     36.6025     31.2196     25.2815     21.5635      17.917  -0.0449193     0.42848     14.7823
    0.581405     14.2372       67.04     91.5276    -10.0308      115.28     47.8535     120.253   -0.163055     153.195     1.27321     2.94419    0.978349  -0.0397352     36.1913     30.8679     24.9975     21.3206      17.715  -0.0340851    0.477274     16.1651
    0.607951     14.2536     65.1979     87.7772    -9.46371     110.443     46.3312     114.456   -0.159202      145.78     1.28539      2.9697    0.986345   -0.031377     35.7681     30.5059     24.7051     21.0706      17.507  -0.0242112    0.530279     17.6759
    0.635709     14.2433     63.4191     84.0719    -8.92378     105.674     44.9458     108.924   -0.155601      138.71     1.30108      3.0016    0.995828  -0.0228668      35.334     30.1348     24.4054     20.8142     17.2944  -0.0136214    0.588351     19.3279
    0.664735      14.097     61.3574     80.4155    -8.40953      100.98     43.2611     103.395   -0.150222     131.623     1.25923     2.91242    0.966849  -0.0195991     34.8872      29.753     24.0967     20.5505     17.0738  -0.0129917    0.644958     21.1324
    0.695086     13.9408     59.3627     76.8222    -7.92034     96.3754     41.7293     98.2397   -0.144044     124.994     1.16957     2.72408    0.912295  -0.0203163     34.4277     29.3604     23.7794     20.2794     16.8494  -0.0207501    0.697949     23.1006
    0.726822     13.7032     57.2576     73.2702    -7.45347     91.8334     39.8598     93.6337   -0.133775     118.956     0.84516     2.05224    0.712691  -0.0401888     33.9372     28.9413     23.4406     19.9904     16.6062  -0.0716577    0.711386     25.2264
    0.760008     13.3349     54.8253      69.689    -6.99987     87.2652     36.8249     90.8837   -0.106643     114.803   -0.469489   -0.656614  -0.0854154    -0.13956     33.3799     28.4662     23.0557     19.6661     16.3334   -0.303431    0.538255     27.4374
    0.794709     12.9331       52.33     65.7757    -6.52824     82.2929     30.7131     94.0592   -0.019993     116.528     -5.2205    -10.4337    -2.96403   -0.515516     32.5451     27.7533     22.4779     19.1693     15.9174    -1.16242   -0.299727     29.4276
    0.830994     12.0994     48.4603     60.8428     -5.9799     76.0632     15.3813      111.82    0.213135     132.633    -18.5824    -37.9112     -11.048    -1.58321     30.9953     26.4409     21.4077     18.2629     15.1504    -3.59672    -2.85301     30.4454
