#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
    0.106577    -546.463    -193.922     105.021     11.0893     134.818     106.607    -28.8983    0.511406      -33.89     1.99709     2.80762     0.66953   -0.162678    -2.43635     15.9746    -2.33411     15.3042     21.7686   0.0182165  0.00264645 -0.00125733
    0.111443    -549.861    -185.131     111.761     12.0131     143.332     115.349    -32.2122    0.472782    -38.0312     2.15028     3.06218    0.761347   -0.161718    -2.70217     16.5284    -2.58878     15.8348     22.5894   0.0209811  0.00316867 -0.00129987
    0.116531    -548.989    -173.794     118.456     12.8519     151.769     124.154    -35.8153    0.432361    -42.5447     2.32609     3.36706    0.881035   -0.161596    -2.95387     17.0209    -2.82991     16.3066     23.3239   0.0236645  0.00325764 -0.00163932
    0.121852    -540.973    -158.034     125.041     13.5632     160.045     131.814    -39.6572    0.402331    -47.3752     2.50983     3.69648     1.01783   -0.165112    -3.18552     17.4432    -3.05183     16.7112     23.9612   0.0264877   0.0037144 -0.00189597
    0.127416    -527.845    -139.961     131.461     14.1207     168.089     138.467    -43.6418    0.396762    -52.4187     2.67287     3.99879     1.14934   -0.175442    -3.38662     17.8033     -3.2445     17.0562     24.5014    0.029996  0.00303347 -0.00257197
    0.133233    -513.344    -122.366     137.669     14.5292     175.845     145.145    -47.7244    0.428856    -57.6225     2.80776      4.2615     1.27084   -0.196585    -3.55668     18.1162    -3.40742     17.3559     24.9707   0.0342617  0.00343886 -0.00296677
    0.139317    -497.702    -104.864     143.632     14.8321     183.275     151.648    -51.8993    0.504138    -62.9752     2.92138     4.49858     1.38905   -0.231252    -3.70674     18.4031    -3.55119     17.6308     25.4006   0.0391367  0.00433658 -0.00317327
    0.145678    -479.864    -86.6172     149.322     15.1109     190.349     156.974    -56.1604    0.612479    -68.4669     3.01922     4.72151      1.5104   -0.277803    -3.85981     18.6857    -3.69784     17.9016     25.8235   0.0444288  0.00484723 -0.00373628
    0.152329     -461.96    -68.4369     154.712     15.4714     197.049     161.799    -60.4916    0.722405    -74.0823     3.09791     4.92549     1.63388    -0.32785    -4.04851     18.9803    -3.87861     18.1837     26.2774   0.0501168  0.00551329  -0.0042424
    0.159284    -447.052     -50.734     159.767     16.0175     203.312      168.13    -64.8812     0.78123    -79.8157     3.15179     5.10127     1.75665    -0.36556    -4.30782     19.2915    -4.12704      18.482     26.7801   0.0562032  0.00624211 -0.00486186
    0.166557    -434.493    -31.9573     164.427     16.8144     209.091     176.285    -69.3073    0.724355    -85.6546     3.16738     5.22692      1.8696   -0.369521    -4.66379      19.611    -4.46807      18.788     27.3297   0.0627957  0.00713358  -0.0048706
    0.174162    -421.323    -10.9269     168.616     17.8514     214.278     184.647    -73.7299    0.497083     -91.556     3.12692     5.26278     1.95685   -0.318823    -5.12015     19.9227    -4.90528     19.0866     27.9037   0.0701534  0.00840294 -0.00586071
    0.182113    -406.458     12.0024     172.248     19.0182     218.765     192.581    -78.1179    0.088661    -97.4863     3.02545     5.20522      2.0156   -0.205025    -5.64769     20.1921    -5.41069     19.3448     28.4525   0.0782052   0.0101875 -0.00625798
    0.190428    -390.264     36.2942     175.248     20.1151     222.448     200.692    -82.5587   -0.433598     -103.51     2.91634     5.14778     2.08571  -0.0465446    -6.18374      20.415    -5.92423     19.5582     28.9397   0.0859156   0.0115936 -0.00695307
    0.199123    -372.014     60.5258     177.582     20.9072     225.283     207.924     -87.066   -0.916937    -109.608     2.83465     5.15084     2.19086    0.107605    -6.64587     20.5874    -6.36698     19.7235      29.332   0.0925685   0.0125906 -0.00756512
    0.208215    -350.931     81.1459     179.292     21.2202     227.322     211.506    -91.2318    -1.16946    -115.336     2.64876     4.96494     2.21395    0.193712    -6.96277     20.7278    -6.67058      19.858     29.6275    0.100646   0.0147668 -0.00796886
    0.217722    -328.219     95.7556     180.457     21.0457     228.675     211.253    -95.3648    -1.03468    -120.975     2.50911     4.86326      2.2728    0.144324    -7.11999     20.8573    -6.82119      19.982     29.8468    0.107216   0.0157776 -0.00876215
    0.227662    -306.067     106.736     181.186     20.5669     229.488     209.775    -99.2718   -0.528631    -126.323     2.34688     4.71658     2.30771  -0.0452389    -7.17286     20.9865    -6.87185     20.1058     30.0354    0.113677   0.0185366 -0.00901156
    0.238057    -284.616     118.456      181.54     20.0966     229.847     209.444     -103.24    0.128489    -131.678      2.2617     4.65526      2.3768   -0.305833    -7.23604      21.102    -6.93238     20.2164     30.2099    0.117445   0.0201372 -0.00971665
    0.248927    -263.177     132.912      181.51     19.9063     229.739     210.254     -106.92    0.548376    -136.721     2.10252     4.55495     2.42605   -0.487517    -7.41913      21.175    -7.10779     20.2864     30.3767     0.12247   0.0127062  -0.0131132
    0.260292    -241.283     150.872     181.014      20.084     229.058     212.178    -110.733    0.424765    -141.865     2.03033     4.56497     2.52571   -0.460284    -7.76985     21.1803    -7.44379     20.2914     30.5187    0.124439   0.0241094   -0.010525
    0.272177    -218.749     172.912     179.959     20.4678     227.679     214.759    -114.518   -0.283919    -146.927     2.01352     4.67165     2.67012   -0.185086    -8.23148     21.1262    -7.88604     20.2397      30.624    0.124378   0.0255927  -0.0112064
    0.284604     -196.28     195.553     178.327     20.7539     225.571     216.238    -118.242    -1.21564     -151.83     2.08329     4.93064      2.8806    0.204882    -8.67771     21.0574    -8.31355     20.1738     30.7025    0.121891    0.026501  -0.0121377
