#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
    0.465082     13.9001      166.35     268.565    -35.6342     344.392     126.806     368.972   -0.359588     475.077     7.41392     15.2578     7.80187   -0.272139     61.9329     52.7771     47.8861     40.8066     33.8874    -0.13621    0.348021     11.6239
    0.486317     18.1195     169.357     262.818    -33.8826     336.495     125.947      358.16   -0.378659     460.666     6.83175     14.1955     7.33228   -0.234819     61.6355     52.5202     47.6562     40.6082     33.7221   -0.115036    0.392769     12.7094
    0.508521     21.8536      171.61     256.861    -32.1851     328.321     124.871     347.248   -0.389865     446.163     6.25344     13.1255      6.8559   -0.207655     61.3032     52.2338     47.3993     40.3869      33.537    -0.09419    0.442433     13.8975
     0.53174     25.0465     173.029      250.36    -30.5396     319.446     123.622     335.939   -0.395983     431.256     5.81835      12.294     6.48876   -0.188804     60.9329     51.9159     47.1129      40.141     33.3316  -0.0785743    0.494652     15.1953
    0.556018     27.5872     173.684     243.736    -28.9496     310.494     121.975     324.684   -0.402088      416.41     5.32285     11.3486     6.05808   -0.165813     60.5322     51.5715     46.8031     39.8748     33.1101  -0.0602386    0.553769     16.6174
    0.581405     29.3728     173.504     236.877    -27.4146     301.314     120.091     313.279   -0.403253     401.445     4.91152     10.5854     5.70261   -0.146676     60.0999     51.2008     46.4689     39.5882     32.8717  -0.0465543    0.616517     18.1721
    0.607951     30.6557     172.624     229.817    -25.9355     291.935     117.953     301.888   -0.402276     386.522     4.51895     9.84986     5.36022   -0.127542     59.6379     50.8049     46.1117      39.282     32.6167  -0.0343112    0.684584     19.8709
    0.635709     32.3455     171.442       222.6    -24.5125     282.402     115.613     290.587   -0.398815     371.749      4.1342     9.12416     5.02203   -0.110818     59.1463     50.3838     45.7316     38.9564     32.3454  -0.0219229    0.758598     21.7281
    0.664735     35.0687     170.065     215.249    -23.1444      272.74      113.36      278.63   -0.391689     356.354     4.10319     9.03888       5.005   -0.103312     58.6226     49.9357     45.3266       38.61     32.0561  -0.0235645    0.828799     23.7544
    0.695086     36.0153     167.745     207.802    -21.8283      262.99     111.593     265.375   -0.378636     339.694     4.78266     10.2909     5.66741    -0.11469     58.0576     49.4525     44.8898     38.2364     31.7471  -0.0483798     0.88148     25.9545
    0.726822     37.1914     164.927      200.14    -20.5522     252.999     112.252     246.555   -0.342139     317.484     8.05898     16.7384     8.83963   -0.202455     57.4018      48.892     44.3828      37.803      31.383   -0.170926    0.837983     28.2933
    0.760008     36.9163     160.837     191.837    -19.2767     242.226     121.945     207.832   -0.227473     275.312       20.56     41.3496      20.904   -0.552575     56.4924     48.1161     43.6796     37.2039     30.8768   -0.634088    0.437859     30.6058
    0.794709     36.5843     154.861     181.657     -17.896     229.164     157.371     112.587    0.108819     176.277     59.1048     117.225     58.0571    -1.64188     54.8605     46.7295     42.4179      36.131     29.9665    -2.05737    -0.99514     32.4168
    0.830994       35.43     144.788     167.473    -16.2166     211.102     244.284    -96.5684    0.875505    -37.5134     149.815      295.98     145.599    -4.20318     51.6742     44.0394     39.9542     34.0502     28.2044     -5.4033    -4.56436     32.7752
