#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
    0.372032     -9.8991     26.8785      115.12    -22.7451     149.172    -2444.85     5276.37    -89.2892     5240.64    -2221.72    -4172.42    -1914.18     96.4287     31.8217     19.0265     24.6044     14.7112     10.4905     103.796     14.4387      3.7409
    0.389018    -7.52031     30.7958     114.066     -21.739     147.506    -2472.17     5328.65    -85.3783      5296.1    -2257.15    -4252.47    -1959.92     96.2954     31.7623     18.9878     24.5584     14.6812     10.4682     103.769     15.7841     4.09018
     0.40678    -5.32663     34.3379     112.751    -20.7518     145.532    -2498.03     5378.24    -81.4976     5348.69    -2291.63    -4330.66    -2004.76     96.0381     31.6782     18.9374     24.4934     14.6423     10.4404     103.743     17.2533     4.47189
    0.425353    -3.36869     37.2566     111.205    -19.7913     143.258    -2523.14     5425.38    -77.7004     5398.65    -2325.26    -4407.14    -2048.74     95.7129     31.5807     18.8805      24.418     14.5983     10.4092     103.718     18.8598     4.88923
    0.444774    -1.51066     39.9415     109.464    -18.8538     140.728    -2547.64     5470.18    -74.0161     5446.11    -2358.03    -4481.88    -2091.82     95.3532     31.4624     18.8097     24.3265     14.5436     10.3701     103.698     20.6179     5.34608
    0.465082      0.2216     42.3939     107.532    -17.9388     137.995    -2571.12     5512.39    -70.4264     5490.83    -2389.81    -4554.56    -2133.86     94.9269     31.3197     18.7243     24.2162     14.4772     10.3232     103.675     22.5392     5.84562
    0.486317     1.75463     44.3698     105.436    -17.0523      135.04    -2594.16     5552.92    -66.9394     5533.69    -2420.93     -4625.8    -2175.11     94.4547     31.1666     18.6329     24.0978     14.4069     10.2726     103.666     24.6432     6.39236
    0.508521     3.12479      46.007     103.117    -16.1927     131.796    -2616.28     5589.76    -63.5599     5572.72    -2450.98    -4694.79    -2215.19     93.9056     31.0013     18.5396       23.97     14.3347     10.2233     103.629      26.943     6.99014
     0.53174     4.32879     47.3813     100.732      -15.36     128.496    -2637.67     5626.85    -60.2879     5611.83    -2480.18    -4761.95    -2253.68     93.3458     30.8024     18.3047     23.8162     14.1531      10.036     103.641     29.4567     7.64325
    0.556018     5.32146     48.4104     98.2621    -14.5559     125.055    -2657.42     5658.78    -57.1284     5645.64    -2507.66    -4825.63    -2291.63     92.6796      30.583     18.2838     23.6466     14.1369     10.0798     103.632     32.2085     8.35861
    0.581405     6.07144     49.1103     95.6382    -13.7845     121.577    -2678.29     5692.73    -54.0815      5681.3    -2535.82    -4890.23    -2329.18     92.0456     30.3743     18.1595     23.4853     14.0408     10.0108     103.628     35.2226     9.14198
    0.607951     6.64277     49.5327     92.9174    -13.0329     117.937    -2696.11     5719.83    -51.1468        5710    -2561.03    -4949.06    -2363.94     91.2692     30.1183      18.006     23.2873     13.9223     9.92633     103.624     38.5154     9.99752
    0.635709     7.29158     49.7832      90.116    -12.3144     114.215    -2715.86     5750.82    -48.3259     5742.41    -2587.66    -5010.15    -2399.51     90.5609     29.8847      17.866     23.1066     13.8139     9.84985     103.619     42.1162     10.9328
    0.664735     8.24903     49.9382     87.2495     -11.624     110.429    -2733.48     5776.97    -45.6165     5769.89    -2612.09    -5066.81    -2432.86     89.7533     29.6175     17.7055     22.9001     13.6881     9.76058     103.613     46.0523     11.9545
    0.695086     8.78768     49.8024     84.3402    -10.9609     106.606    -2750.16     5800.98    -43.0165     5795.11    -2635.35    -5120.94    -2464.81     88.9065     29.3348     17.5354     22.6815     13.5582     9.66687     103.604     50.3476      13.067
    0.726822     9.25717     49.4145     81.3472    -10.3212     102.691    -2765.15      5821.3    -40.5176     5816.51    -2656.66    -5171.01     -2494.6     87.9887     29.0183     17.3421     22.4367     13.4083     9.55924     103.554     55.0044     14.2628
    0.760008     9.36715     48.6329     78.1444    -9.69152     98.5296    -2775.03     5830.67     -38.091     5826.82    -2672.68    -5208.68    -2518.24     86.9135     28.6136     17.0824     22.1247     13.2086     9.41292     103.346     59.9303     15.4902
    0.794709     9.46379     47.2728     74.3482    -9.03252     93.6384    -2769.55     5807.44    -35.6476     5804.35    -2673.28    -5219.22    -2528.28     85.3931     27.9581     16.6429     21.6171     12.8682     9.15049     102.603     64.7691     16.5853
    0.830994      9.3118     44.6509     69.1462    -8.26664     87.0038    -2720.73     5692.89    -32.9626     5690.28       -2631     -5143.5    -2496.03     82.6737     26.6966     15.7844     20.6417     12.2037     8.63914     100.342     68.4864     17.1576
